ortho	Lexique3__phon	Lexique3__lemme	Lexique3__cgram	Lexique3__freqlemfilms2	Lexique3__freqfilms2	Lexique3__islem	Lexique3__nblettres	Lexique3__puorth	Lexique3__puphon	Lexique3__nbsyll	Lexique3__cgramortho
employé	@plwaje	employer	VER	19.47	4.66	0	7	7	7	3	VER,ADJ,NOM
doubler	duble	doubler	VER	15.29	4.65	1	7	7	5	2	NOM,VER
dresser	dRese	dresser	VER	17.88	4.65	1	7	7	5	2	VER
pénètre	penEtR	pénétrer	VER	19.0	4.64	0	7	0	0	2	VER
caleçon	kals§	caleçon	NOM	7.58	4.63	1	7	7	5	2	NOM
notaire	notER	notaire	NOM	4.69	4.63	1	7	5	4	2	NOM
poussée	puse	pousser	VER	125.61	4.63	0	7	7	4	2	VER,ADJ,NOM
retrait	R°tRE	retrait	NOM	4.87	4.63	1	7	7	5	2	VER,NOM
caprice	kapRis	caprice	NOM	8.94	4.63	1	7	7	6	2	NOM
pointer	pw5te	pointer	VER	25.45	4.63	1	7	7	5	2	NOM,VER
prodige	pRodiZ	prodige	NOM	5.83	4.62	1	7	7	6	2	NOM
détruis	detR8i	détruire	VER	126.08	4.62	0	7	0	0	2	VER
ennemis	En°mi	ennemi	ADJ	14.56	4.62	0	7	0	3	3	ADJ,NOM
caresse	kaREs	caresser	VER	15.69	4.6	0	7	7	5	2	NOM,VER
amusait	amyzE	amuser	VER	141.41	4.59	0	7	0	0	3	VER
bloquée	bloke	bloquer	VER	38.62	4.59	0	7	0	5	2	VER,ADJ
sociaux	sosjo	social	ADJ	34.4	4.59	0	7	0	5	2	ADJ
panique	panik	paniquer	VER	19.76	4.58	0	7	7	5	2	NOM,VER
gardons	gaRd§	garder	VER	338.4	4.58	0	7	0	5	2	VER,NOM
troublé	tRuble	troubler	VER	16.33	4.58	0	7	7	6	2	VER,ADJ
sportif	spORtif	sportif	ADJ	7.72	4.58	1	7	7	7	2	ADJ,NOM
aurions	oRj§	avoir	VER	13572.4	4.57	0	7	0	4	2	AUX,VER
hésiter	ezite	hésiter	VER	30.06	4.57	1	7	6	5	3	VER
fidèles	fidEl	fidèle	ADJ	24.61	4.57	0	7	0	5	2	ADJ,NOM
flèches	flES	flèche	NOM	12.76	4.55	0	7	0	4	1	NOM
éthique	etik	éthique	NOM	4.56	4.55	1	7	7	4	2	ADJ,NOM
églises	egliz	église	NOM	64.75	4.55	0	7	0	4	2	NOM
fermier	fERmje	fermier	NOM	8.85	4.54	1	7	6	6	2	ADJ,NOM
défoncé	def§se	défoncer	VER	16.85	4.54	0	7	7	6	3	VER,ADJ
blondes	bl§d	blond	NOM	22.65	4.54	0	7	0	0	1	ADJ,NOM
croyons	kRwaj§	croire	VER	1711.99	4.54	0	7	0	0	2	VER
artiste	aRtist	artiste	ADJ	6.04	4.54	1	7	7	6	2	ADJ,NOM
violeur	vjol9R	violeur	NOM	6.41	4.52	1	7	6	5	2	NOM
fiancée	fj@se	fiancer	VER	13.3	4.52	0	7	0	4	2	VER,NOM
gardait	gaRdE	garder	VER	338.4	4.52	0	7	0	0	2	VER
prisons	pRiz§	prison	NOM	147.49	4.52	0	7	0	5	2	VER,NOM
morveux	mORv2	morveux	NOM	4.97	4.51	1	7	6	5	2	ADJ,NOM
forment	fORm	former	VER	39.69	4.51	0	7	0	4	1	VER
claquer	klake	claquer	VER	15.13	4.5	1	7	7	5	2	VER
secouer	s°kwe	secouer	VER	19.0	4.5	1	7	7	5	2	VER
revenus	R°v°ny	revenu	NOM	6.72	4.49	0	7	0	6	3	VER,ADJ,NOM
montres	m§tR	montre	NOM	48.4	4.49	0	7	0	4	1	NOM,VER
franchi	fR@Si	franchir	VER	18.93	4.49	0	7	0	0	2	VER
sorcier	sORsje	sorcier	NOM	54.09	4.49	1	7	5	5	2	ADJ,NOM
immonde	im§d	immonde	ADJ	5.12	4.48	1	7	7	4	2	ADJ
réussis	Reysi	réussir	VER	131.88	4.48	0	7	0	5	3	ADJ,VER
brûlant	bRyl@	brûlant	ADJ	10.48	4.48	1	7	6	5	2	ADJ,VER
écroule	ekRul	écrouler	VER	13.98	4.47	0	7	0	0	2	VER
vendait	v@dE	vendre	VER	206.95	4.46	0	7	0	0	2	VER
pressés	pRese	presser	VER	52.28	4.45	0	7	0	5	2	VER,ADJ,NOM
ketchup	kEtS9p	ketchup	NOM	4.45	4.45	1	7	6	5	2	NOM
bloquez	bloke	bloquer	VER	38.62	4.45	0	7	0	5	2	VER
suivons	s8iv§	suivre	VER	2090.54	4.45	0	7	0	0	2	VER
falaise	falEz	falaise	NOM	5.85	4.45	1	7	4	5	2	NOM
virgule	viRgyl	virgule	NOM	4.69	4.44	1	7	5	4	2	NOM
cabaret	kabaRE	cabaret	NOM	4.82	4.44	1	7	7	6	3	NOM
engagée	@gaZe	engager	VER	68.22	4.44	0	7	0	5	3	VER,ADJ
séances	se@s	séance	NOM	22.91	4.43	0	7	0	4	2	NOM
commode	komOd	commode	ADJ	4.96	4.43	1	7	7	4	2	ADJ,NOM
céleste	selEst	céleste	ADJ	6.48	4.43	1	7	7	6	2	ADJ
rejette	R°ZEt	rejeter	VER	23.16	4.43	0	7	0	0	2	VER
affecté	afEkte	affecter	VER	16.1	4.43	0	7	7	6	3	VER,ADJ
pouvant	puv@	pouvoir	VER	5524.47	4.43	0	7	0	0	2	VER
crapule	kRapyl	crapule	NOM	7.09	4.43	1	7	7	6	2	ADJ,NOM
foutais	futE	foutre	VER	400.67	4.42	0	7	0	0	2	VER
accords	akOR	accord	NOM	766.2	4.42	0	7	0	4	2	NOM
salopes	salOp	salope	NOM	66.97	4.42	0	7	0	5	2	NOM
insigne	5siN	insigne	NOM	5.56	4.42	1	7	7	4	2	ADJ,NOM
restiez	REstje	rester	VER	1003.56	4.42	0	7	0	0	2	VER
baptême	batEm	baptême	NOM	4.84	4.41	1	7	5	5	2	NOM
ouverts	uvER	ouvrir	VER	413.32	4.4	0	7	0	4	2	ADJ,VER
hygiène	iZjEn	hygiène	NOM	4.42	4.4	1	7	5	4	2	NOM
solides	solid	solide	ADJ	21.71	4.4	0	7	0	5	2	ADJ,NOM
sordide	sORdid	sordide	ADJ	6.37	4.39	1	7	7	6	2	ADJ
affecte	afEkt	affecter	VER	16.1	4.38	0	7	0	5	2	VER
bloquer	bloke	bloquer	VER	38.62	4.38	1	7	7	5	2	VER
vierges	vjERZ	vierge	NOM	23.79	4.38	0	7	0	4	1	ADJ,NOM
délivre	delivR	délivrer	VER	14.45	4.37	0	7	7	6	2	NOM,VER
dormira	dORmiRa	dormir	VER	392.09	4.37	0	7	0	0	3	VER
énerves	enERv	énerver	VER	53.83	4.36	0	7	0	0	2	VER
fourrer	fuRe	fourrer	VER	14.05	4.36	1	7	7	4	2	VER
complet	k§plE	complet	NOM	4.46	4.35	1	7	7	5	2	ADJ,NOM
réviser	Revize	réviser	VER	8.21	4.35	1	7	7	6	3	VER
portons	pORt§	porter	VER	319.98	4.34	0	7	0	0	2	VER
glacier	glasje	glacier	NOM	5.0	4.34	1	7	6	6	2	NOM
carreau	kaRo	carreau	NOM	8.1	4.34	1	7	6	4	2	NOM
veinard	vEnaR	veinard	NOM	5.79	4.33	1	7	5	4	2	ADJ,NOM
sanguin	s@g5	sanguin	ADJ	8.84	4.33	1	7	7	4	2	ADJ,NOM
supplié	syplije	supplier	VER	53.66	4.33	0	7	0	7	3	VER
comique	komik	comique	ADJ	4.86	4.33	1	7	7	5	2	ADJ,NOM
entrées	@tRe	entrée	NOM	48.08	4.33	0	7	0	4	2	VER,NOM
fidèles	fidEl	fidèle	NOM	7.16	4.33	0	7	0	5	2	ADJ,NOM
dansons	d@s§	danser	VER	137.36	4.33	0	7	0	0	2	VER
combine	k§bin	combine	NOM	6.84	4.32	1	7	7	5	2	NOM,VER
défiler	defile	défiler	VER	10.82	4.32	1	7	7	6	3	VER
couture	kutyR	couture	NOM	5.52	4.31	1	7	7	5	2	NOM
velours	v°luR	velours	NOM	4.31	4.31	1	7	6	5	2	NOM
boulots	bulo	boulot	NOM	202.97	4.3	0	7	0	4	2	ADJ,NOM
étonnes	etOn	étonner	VER	53.63	4.3	0	7	0	0	2	VER
amitiés	amitje	amitié	NOM	36.69	4.3	0	7	0	4	3	NOM
aimeras	Em°Ra	aimer	VER	1655.07	4.3	0	7	0	0	3	VER
traduit	tRad8i	traduire	VER	15.41	4.3	0	7	0	0	2	VER
offrent	OfR	offrir	VER	177.8	4.29	0	7	0	3	1	VER
arrivée	aRive	arrivé	ADJ	59.24	4.29	0	7	7	5	3	VER,ADJ,NOM
traînes	tREn	traîner	VER	65.49	4.29	0	7	0	4	1	NOM,VER
pelouse	p°luz	pelouse	NOM	4.79	4.28	1	7	5	4	2	NOM
voulant	vul@	vouloir	VER	5249.3	4.28	0	7	0	0	2	VER
désirer	deziRe	désirer	VER	65.63	4.28	1	7	7	6	3	VER
vieilli	vjeji	vieillir	VER	20.47	4.28	0	7	7	5	2	ADJ,VER
mondial	m§djal	mondial	ADJ	13.79	4.27	1	7	7	6	2	ADJ
pirates	piRat	pirate	NOM	8.14	4.26	0	7	0	5	2	ADJ,NOM,VER
lourdes	luRd	lourd	ADJ	29.45	4.26	0	7	0	0	1	ADJ,NOM
nombril	n§bRil	nombril	NOM	4.34	4.26	1	7	7	6	2	NOM
ceux-ci	s2si	ceux-ci	PRO:dem	4.26	4.26	1	7	6	3	2	PRO:dem
dépense	dep@s	dépenser	VER	31.1	4.25	0	7	7	5	2	NOM,VER
shabbat	Saba	shabbat	NOM	4.25	4.25	1	7	4	4	2	NOM
éloigné	elwaNe	éloigner	VER	41.15	4.25	0	7	7	6	3	VER,ADJ
relâche	R°laS	relâcher	VER	21.4	4.25	0	7	7	5	2	NOM,VER
suivant	s8iv@	suivre	VER	2090.54	4.25	0	7	5	5	2	ADJ,ADV,NOM,PRE,VER
frisson	fRis§	frisson	NOM	8.62	4.23	1	7	7	5	2	NOM
comique	komik	comique	NOM	5.17	4.23	1	7	7	5	2	ADJ,NOM
gestion	ZEstj§	gestion	NOM	4.23	4.23	1	7	7	6	2	NOM
jouerai	ZuRE	jouer	VER	570.12	4.22	0	7	0	0	2	VER
dealers	dil9R	dealer	NOM	12.65	4.22	0	7	0	4	2	NOM
funeste	fynEst	funeste	ADJ	4.97	4.22	1	7	7	6	2	ADJ
funèbre	fynEbR	funèbre	ADJ	8.07	4.21	1	7	4	5	2	ADJ
réciter	Resite	réciter	VER	11.89	4.21	1	7	6	6	3	VER
apparue	apaRy	apparaître	VER	43.78	4.21	0	7	0	0	3	VER
assiste	asist	assister	VER	30.57	4.21	0	7	0	0	2	VER
suivrai	s8ivRE	suivre	VER	2090.54	4.21	0	7	0	0	2	VER
semence	s°m@s	semence	NOM	4.8	4.2	1	7	6	4	2	NOM
agissez	aZise	agir	VER	195.94	4.2	0	7	0	0	3	VER
vicieux	visj2	vicieux	ADJ	5.75	4.19	1	7	7	5	2	ADJ,NOM
espères	EspER	espérer	VER	301.08	4.19	0	7	0	0	2	VER
moquent	mOk	moquer	VER	71.13	4.18	0	7	0	3	1	VER
conduit	k§d8i	conduit	NOM	5.89	4.18	1	7	7	5	2	VER,NOM
baronne	baROn	baron	NOM	20.82	4.17	0	7	0	0	2	NOM
arrière	aRjER	arrière	ADV	4.17	4.17	1	7	7	5	2	ADJ,ADV,NOM,ONO
sauvera	sov°Ra	sauver	VER	246.54	4.17	0	7	0	0	3	VER
larguer	laRge	larguer	VER	14.61	4.16	1	7	7	5	2	VER
débordé	debORde	déborder	VER	15.75	4.16	0	7	0	7	3	VER
apprête	apREt	apprêter	VER	9.13	4.16	0	7	0	0	2	VER
utilité	ytilite	utilité	NOM	4.28	4.15	1	7	7	7	4	NOM
pervers	pERvER	pervers	ADJ	5.83	4.14	1	7	7	6	2	ADJ,NOM
torture	tORtyR	torturer	VER	25.55	4.13	0	7	7	6	2	NOM,VER
manches	m@S	manche	NOM	14.25	4.13	0	7	0	3	1	NOM
ouvrira	uvRiRa	ouvrir	VER	413.32	4.13	0	7	0	0	3	VER
tablier	tablije	tablier	NOM	4.98	4.13	1	7	5	5	3	NOM
détesté	detEste	détester	VER	122.87	4.13	0	7	7	7	3	VER,ADJ
revient	R°vj5	revient	NOM	4.13	4.13	1	7	6	4	2	VER,NOM
parquet	paRkE	parquet	NOM	4.43	4.12	1	7	7	5	2	NOM
épatant	epat@	épatant	ADJ	5.99	4.11	1	7	6	5	3	ADJ,VER
camping	k@piG	camping	NOM	4.2	4.11	1	7	7	5	2	NOM
caillou	kaju	caillou	NOM	10.02	4.11	1	7	7	4	2	NOM
gymnase	Zimnaz	gymnase	NOM	4.28	4.11	1	7	7	6	2	NOM
rajoute	RaZut	rajouter	VER	13.09	4.11	0	7	0	0	2	VER
infinie	5fini	infini	ADJ	9.21	4.11	0	7	0	5	3	ADJ
cafards	kafaR	cafard	NOM	9.87	4.1	0	7	0	5	2	ADJ,NOM
soulage	sulaZ	soulager	VER	21.57	4.1	0	7	0	0	2	VER
près de	pREd2	près de	ADV	4.1	4.1	1	7	5	4	2	ADV
mouillé	muje	mouillé	ADJ	12.92	4.1	1	7	7	4	2	VER,ADJ
fiancés	fj@se	fiancer	VER	13.3	4.1	0	7	0	4	2	VER,NOM
tiennes	tjEn	tiennes	PRO:pos	4.09	4.09	1	7	7	4	1	VER,ADJ:pos,PRO:pos
offensé	of@se	offenser	VER	15.79	4.09	0	7	7	5	3	VER,ADJ,NOM
mineurs	min9R	mineur	NOM	8.79	4.09	0	7	0	4	2	ADJ,NOM
requins	R°k5	requin	NOM	12.24	4.09	0	7	0	4	2	NOM
dévorer	devoRe	dévorer	VER	19.7	4.08	1	7	7	6	3	VER
statues	staty	statue	NOM	19.5	4.08	0	7	0	5	2	NOM,VER
relâché	R°laSe	relâcher	VER	21.4	4.08	0	7	7	6	3	VER,ADJ
déconné	dekone	déconner	VER	39.86	4.07	0	7	0	6	3	VER
froides	fRwad	froid	ADJ	127.22	4.07	0	7	0	0	1	ADJ
pénétré	penetRe	pénétrer	VER	19.0	4.07	0	7	7	7	3	VER,ADJ
plaider	plede	plaider	VER	11.46	4.07	1	7	7	4	2	VER
déposez	depoze	déposer	VER	53.09	4.06	0	7	0	6	3	VER
voudrai	vudRE	vouloir	VER	5249.3	4.06	0	7	0	0	2	VER
dispute	dispyt	disputer	VER	39.31	4.06	0	7	7	6	2	NOM,VER
grammes	gRam	gramme	NOM	5.81	4.05	0	7	0	4	1	NOM
perdant	pERd@	perdant	NOM	6.71	4.04	1	7	5	5	2	ADJ,NOM,VER
marient	maRi	marier	VER	220.51	4.04	0	7	0	4	2	VER
amusent	amyz	amuser	VER	141.41	4.03	0	7	0	0	2	VER
mention	m@sj§	mention	NOM	4.27	4.03	1	7	7	5	2	NOM
parlant	paRl@	parlant	ADJ	5.62	4.03	1	7	7	5	2	ADJ,NOM,VER
frotter	fRote	frotter	VER	12.52	4.01	1	7	7	5	2	VER
anneaux	ano	anneau	NOM	21.61	4.01	0	7	0	3	2	NOM
tombait	t§bE	tomber	VER	407.82	4.01	0	7	0	0	2	VER
porteur	pORt9R	porteur	NOM	6.2	4.01	1	7	6	5	2	ADJ,NOM
chialer	Sjale	chialer	VER	7.25	4.01	1	7	7	5	2	VER
passées	pase	passé	ADJ	115.89	4.0	0	7	0	4	2	VER,ADJ
cercles	sERkl	cercle	NOM	21.77	4.0	0	7	0	5	1	NOM,VER
compare	k§paR	comparer	VER	25.84	4.0	0	7	0	0	2	VER
élimine	elimin	éliminer	VER	30.28	4.0	0	7	0	0	3	VER
disparu	dispaRy	disparu	NOM	10.07	3.99	1	7	7	7	3	VER,ADJ,NOM
beautés	bote	beauté	NOM	72.56	3.99	0	7	0	4	2	NOM
au-delà	od°la	au-delà	NOM	3.98	3.98	1	7	6	5	3	ADV,NOM
données	done	donner	VER	1209.67	3.98	0	7	0	4	2	VER,ADJ,NOM
exploit	Eksplwa	exploit	NOM	8.0	3.97	1	7	7	7	2	NOM
gueuler	g9le	gueuler	VER	9.81	3.97	1	7	7	4	2	VER
éduquer	edyke	éduquer	VER	8.07	3.96	1	7	4	5	3	VER
éprouvé	epRuve	éprouver	VER	23.35	3.96	0	7	7	6	3	VER,ADJ
capsule	kapsyl	capsule	NOM	5.69	3.96	1	7	7	6	2	NOM,VER
réjouir	ReZwiR	réjouir	VER	21.02	3.96	1	7	7	6	2	VER
kiosque	kjOsk	kiosque	NOM	4.05	3.95	1	7	5	3	1	NOM
montait	m§tE	monter	VER	277.32	3.95	0	7	0	0	2	VER
défonce	def§s	défoncer	VER	16.85	3.95	0	7	7	5	2	NOM,VER
monstre	m§stR	monstre	ADJ	4.88	3.95	1	7	7	5	1	ADJ,NOM
ennuies	@n8i	ennuyer	VER	62.48	3.94	0	7	0	4	2	VER
examine	Egzamin	examiner	VER	36.36	3.94	0	7	0	0	3	VER
changée	S@Ze	changer	VER	411.99	3.94	0	7	0	4	2	VER,ADJ
rejeter	R°Zte	rejeter	VER	23.16	3.94	1	7	6	5	2	VER
foulard	fulaR	foulard	NOM	4.44	3.94	1	7	6	5	2	NOM
frappes	fRap	frapper	VER	160.04	3.92	0	7	0	4	1	NOM,VER
suicide	s8isid	suicider	VER	30.09	3.92	0	7	7	6	2	NOM,VER
remonte	R°m§t	remonte	NOM	3.96	3.92	1	7	7	5	2	NOM,VER
emparer	@paRe	emparer	VER	12.8	3.92	1	7	6	4	3	VER
déchiré	deSiRe	déchiré	ADJ	5.59	3.92	1	7	7	6	3	VER,ADJ
maligne	maliN	malin	ADJ	41.49	3.91	0	7	0	0	2	ADJ,NOM
lâcheté	laS°te	lâcheté	NOM	4.17	3.91	1	7	6	5	3	NOM
cynique	sinik	cynique	ADJ	4.7	3.9	1	7	7	5	2	ADJ,NOM
baratin	baRat5	baratin	NOM	4.03	3.9	1	7	7	6	3	NOM
demanda	d°m@da	demander	VER	909.77	3.9	0	7	0	0	3	VER
morsure	mORsyR	morsure	NOM	6.31	3.9	1	7	5	5	2	NOM
rigolez	Rigole	rigoler	VER	47.56	3.9	0	7	0	6	3	VER
retombe	R°t§b	retomber	VER	11.04	3.89	0	7	7	5	2	NOM,VER
clichés	kliSe	cliché	NOM	7.59	3.89	0	7	0	5	2	VER,ADJ,NOM
raciste	Rasist	raciste	ADJ	4.97	3.89	1	7	6	5	2	ADJ,NOM
caverne	kavERn	caverne	NOM	6.58	3.88	1	7	7	6	2	NOM
sentier	s@tje	sentier	NOM	5.72	3.88	1	7	6	5	2	NOM
bouclez	bukle	boucler	VER	24.61	3.88	0	7	0	5	2	VER
dirigez	diRiZe	diriger	VER	65.1	3.88	0	7	0	6	3	VER
dangers	d@Ze	danger	NOM	80.61	3.87	0	7	0	4	2	NOM
spectre	spEktR	spectre	NOM	4.25	3.87	1	7	7	6	1	NOM
désires	deziR	désirer	VER	65.63	3.87	0	7	0	5	2	VER
rouleau	Rulo	rouleau	NOM	5.93	3.87	1	7	6	4	2	NOM
croiras	kRwaRa	croire	VER	1711.99	3.87	0	7	0	0	2	VER
planqué	pl@ke	planquer	VER	18.79	3.87	0	7	7	5	2	VER,ADJ
oserais	oz°RE	oser	VER	90.2	3.86	0	7	0	5	3	VER
ecstasy	Ekstazi	ecstasy	NOM	3.85	3.85	1	7	6	7	3	NOM
malsain	mals5	malsain	ADJ	5.05	3.85	1	7	7	5	2	ADJ
pareils	paREj	pareil	NOM	12.92	3.84	0	7	0	5	2	ADJ,NOM
dingues	d5g	dingue	NOM	12.03	3.84	0	7	0	3	1	ADJ,NOM
envahir	@vaiR	envahir	VER	17.37	3.83	1	7	7	5	3	VER
plaisez	plEze	plaire	VER	607.21	3.83	0	7	0	0	2	VER
communs	kom1	commun	ADJ	25.08	3.83	0	7	0	4	2	ADJ,NOM
piqûres	pikyR	piqûre	NOM	11.41	3.82	0	7	0	4	2	NOM
entrain	@tR5	entrain	NOM	3.82	3.82	1	7	7	4	2	NOM
livreur	livR9R	livreur	NOM	4.46	3.81	1	7	6	5	2	NOM
buisson	b8is§	buisson	NOM	7.73	3.81	1	7	7	5	2	NOM
épouses	epuz	époux	NOM	65.34	3.8	0	7	0	0	2	VER,NOM
fanfare	f@faR	fanfare	NOM	4.07	3.8	1	7	7	5	2	NOM
perdras	pERdRa	perdre	VER	546.08	3.79	0	7	0	0	2	VER
incline	5klin	incliner	VER	7.35	3.79	0	7	0	0	2	VER
tribord	tRibOR	tribord	NOM	3.79	3.79	1	7	5	5	2	NOM
cassent	kas	casser	VER	160.61	3.78	0	7	0	3	1	VER
préféré	pRefeRe	préféré	NOM	9.95	3.78	1	7	7	7	3	VER,ADJ,NOM
emmenés	@m°ne	emmener	VER	272.71	3.77	0	7	0	3	3	VER
invitée	5vite	invité	NOM	41.19	3.77	0	7	0	5	3	VER,ADJ,NOM
célèbre	selEbR	célébrer	VER	17.5	3.77	0	7	4	5	2	ADJ,VER
romaine	RomEn	romain	ADJ	11.02	3.77	0	7	0	0	2	ADJ,NOM
trousse	tRus	trousse	NOM	8.79	3.77	1	7	7	4	1	NOM,VER
racheté	RaS°te	racheter	VER	17.33	3.77	0	7	0	4	3	VER
sixième	sizjEm	sixième	ADJ	3.77	3.76	1	7	7	6	2	ADJ,NOM
interne	5tERn	interne	NOM	7.35	3.76	1	7	7	5	2	ADJ,NOM,VER
croisés	kRwaze	croisé	ADJ	4.62	3.76	0	7	0	6	2	VER,ADJ,NOM
cantine	k@tin	cantine	NOM	4.23	3.76	1	7	7	5	2	NOM
sifflet	siflE	sifflet	NOM	4.61	3.76	1	7	7	5	2	NOM
emploie	@plwa	employer	VER	19.47	3.74	0	7	0	5	2	VER
citerne	sitERn	citerne	NOM	4.19	3.74	1	7	6	5	2	NOM
normale	nORmal	normale	NOM	3.84	3.73	1	7	7	6	2	ADJ,NOM
rebelle	R°bEl	rebelle	ADJ	5.95	3.73	1	7	7	5	2	ADJ,NOM,VER
salauds	salo	salaud	ADJ	16.89	3.72	0	7	0	4	2	ADJ,NOM
oubliés	ublije	oublier	VER	486.96	3.72	0	7	0	6	3	VER,ADJ
minimum	minimOm	minimum	ADJ	3.77	3.72	1	7	6	6	3	ADJ,NOM
récente	Res@t	récent	ADJ	12.42	3.72	0	7	0	0	2	ADJ
souvenu	suv°ny	souvenir	VER	315.05	3.71	0	7	0	0	3	VER
coureur	kuR9R	coureur	NOM	5.52	3.71	1	7	6	4	2	NOM
mentaux	m@to	mental	ADJ	18.15	3.71	0	7	0	4	2	ADJ
partage	paRtaZ	partage	NOM	3.74	3.71	1	7	7	6	2	NOM,VER
console	k§sOl	consoler	VER	14.41	3.71	0	7	7	5	2	NOM,VER
endurer	@dyRe	endurer	VER	9.67	3.7	1	7	6	5	3	VER
disparu	dispaRy	disparu	ADJ	9.82	3.7	1	7	7	7	3	VER,ADJ,NOM
devenez	d°v°ne	devenir	VER	438.57	3.69	0	7	0	0	3	VER
grecque	gREk	grec	ADJ	12.14	3.69	0	7	0	4	1	ADJ,NOM
trouduc	tRudyk	trouduc	NOM	3.68	3.68	1	7	7	6	2	NOM
entiers	@tje	entier	ADJ	76.01	3.68	0	7	0	4	2	ADJ,NOM
coriace	koRjas	coriace	ADJ	4.7	3.68	1	7	7	6	2	ADJ
massive	masiv	massif	ADJ	7.16	3.68	0	7	0	0	2	ADJ
amicale	amikal	amical	ADJ	9.88	3.67	0	7	7	6	3	ADJ,NOM
chiffon	Sif§	chiffon	NOM	6.11	3.67	1	7	7	4	2	NOM
débiles	debil	débile	NOM	11.99	3.66	0	7	0	5	2	ADJ,NOM
enlèves	@lEv	enlever	VER	172.47	3.66	0	7	0	0	2	VER
pensera	p@s°Ra	penser	VER	1485.47	3.66	0	7	0	0	3	VER
humilié	ymilje	humilier	VER	16.01	3.65	0	7	7	6	3	VER,ADJ
avorter	avORte	avorter	VER	5.43	3.65	1	7	7	6	3	VER
ferment	fERm	fermer	VER	238.65	3.65	0	7	7	4	1	VER,NOM
invites	5vit	inviter	VER	116.83	3.64	0	7	0	4	2	NOM,VER
mentais	m@tE	mentir	VER	185.16	3.64	0	7	0	0	2	VER
ballade	balad	ballade	NOM	4.54	3.64	1	7	6	5	2	NOM
curieux	kyRj2	curieux	NOM	4.38	3.63	1	7	7	5	2	ADJ,NOM
décidée	deside	décider	VER	207.76	3.63	0	7	0	6	3	VER,ADJ
croyiez	kRwaje	croire	VER	1711.99	3.63	0	7	0	0	2	VER
courtes	kuRt	court	ADJ	41.15	3.63	0	7	0	0	1	ADJ
banquet	b@kE	banquet	NOM	4.41	3.62	1	7	7	4	2	NOM
idiotes	idjOt	idiot	ADJ	74.06	3.62	0	7	0	0	2	ADJ,NOM
mélodie	melodi	mélodie	NOM	4.08	3.61	1	7	7	6	3	NOM
vigueur	vig9R	vigueur	NOM	3.61	3.61	1	7	5	4	2	NOM
cachais	kaSE	cacher	VER	204.13	3.61	0	7	0	4	2	VER
baptisé	batize	baptiser	VER	9.9	3.61	0	7	0	6	3	VER
déprime	depRim	déprimer	VER	10.61	3.61	0	7	7	6	2	NOM,VER
trouble	tRubl	troubler	VER	16.33	3.6	0	7	7	5	1	ADJ,NOM,VER
libérée	libeRe	libérer	VER	75.77	3.6	0	7	0	6	3	VER,ADJ
nombres	n§bR	nombre	NOM	40.16	3.59	0	7	0	4	1	NOM
tabassé	tabase	tabasser	VER	12.71	3.59	0	7	0	6	3	VER
allumée	alyme	allumé	ADJ	5.76	3.59	0	7	0	5	3	VER,ADJ,NOM
libérés	libeRe	libérer	VER	75.77	3.59	0	7	0	6	3	VER,ADJ
amnésie	amnezi	amnésie	NOM	3.74	3.59	1	7	7	6	3	NOM
ferions	f°Rj§	faire	VER	8813.48	3.59	0	7	0	0	2	VER
ici-bas	isiba	ici-bas	ADV	3.58	3.58	1	7	4	4	3	ADV
preniez	pR°nje	prendre	VER	1913.83	3.58	0	7	0	0	2	VER
lunaire	lynER	lunaire	ADJ	3.82	3.58	1	7	6	5	2	ADJ,NOM
barbier	baRbje	barbier	NOM	3.62	3.57	1	7	6	5	2	NOM
corbeau	kORbo	corbeau	NOM	5.72	3.57	1	7	6	5	2	NOM
avances	av@s	avance	NOM	69.25	3.57	0	7	0	4	2	NOM,VER
amateur	amat9R	amateur	ADJ	4.84	3.56	1	7	7	6	3	ADJ,NOM
circule	siRkyl	circuler	VER	15.19	3.56	0	7	0	0	2	VER
existes	Egzist	exister	VER	136.24	3.56	0	7	0	0	2	VER
couille	kuj	couille	NOM	38.8	3.56	1	7	7	3	1	NOM
gorille	goRij	gorille	NOM	6.06	3.55	1	7	4	4	2	NOM
pécheur	peS9R	pécheur	NOM	8.07	3.54	1	7	6	4	2	ADJ,NOM
assommé	asome	assommer	VER	13.09	3.54	0	7	0	5	3	VER
centres	s@tR	centre	NOM	57.0	3.54	0	7	0	4	1	NOM,VER
abeille	abEj	abeille	NOM	9.11	3.53	1	7	4	4	2	NOM
faibles	fEbl	faible	NOM	10.02	3.53	0	7	0	4	1	ADJ,NOM
étendue	et@dy	étendue	NOM	3.96	3.52	1	7	7	5	3	VER,NOM
tequila	tekila	tequila	NOM	3.81	3.52	1	7	3	4	3	NOM
rebours	R°buR	rebours	ADV	3.52	3.52	1	7	7	5	2	ADV
raisins	REz5	raisin	NOM	9.4	3.52	0	7	0	4	2	NOM
repérés	R°peRe	repérer	VER	27.23	3.52	0	7	0	6	3	VER
basques	bask	basque	NOM	4.12	3.52	0	7	0	4	1	ADJ,NOM
achetés	aS°te	acheter	VER	290.7	3.52	0	7	0	5	3	VER
intacte	5takt	intact	ADJ	11.89	3.51	0	7	0	4	2	ADJ
referme	R°fERm	refermer	VER	11.97	3.5	0	7	0	0	2	VER
cinglés	s5gle	cinglé	NOM	12.37	3.49	0	7	0	5	2	VER,ADJ,NOM
